T_1a-lh,T_1b-lh,T_2a-LH,T_sat.lh,S.H_lh coil,D_coil lh,H_coil lh,S_coil lh,T_1a-ctr,T_1b-ctr,T_2a-ctr,T_sat.ctr,S.H_ctr coil,D_coil ctr,H_coil ctr,S_coil ctr,T_1a-rh,T_1c-rh,T_2a-RH,T_sat.rh,S.H_rh coil,D_coil rh,H_coil rh,S_coil rh,P_suction,T_2b,T_sat.comp.in,S.H_total,D_comp.in,H_comp.in,S_comp.in,T_3a,rpm,T_3b,P_disch,T_4a,T_sat.cond,S.C,T_4b-lh,T_sat.txv.lh,S.C-txv.lh,H_txv.lh,T_4b-ctr,T_sat.txv.ctr,S.C-txv.ctr,H_txv.ctr,T_4b-rh,T_sat.txv.rh,S.C-txv.rh,H_txv.rh,h_2b,h_3a,h_3b,h_4a,h_2a_LH,h_2a_CTR,h_2a_RH,h_4b_LH,h_4b_CTR,h_4b_RH,P_suc,P_cond
27.72271,27.72271,46.755907,11.99124896224771,34.76465803775234,6.722599119473023,594.5679701602721,2.504607523341722,25.717517,25.717517,39.882563,11.99124896224771,27.89131403775233,6.83878188672262,588.1327911168862,2.4815783591930676,25.514009,25.514009,40.067583,11.99124896224771,28.076334037752314,6.835589397971346,588.3055047408818,2.482200569922253,33.555228,47.552316,11.99124896224771,35.56106703775242,6.709449263551012,595.3161920355923,2.507264854540204,136.059679,3512.492747,139.135665,153.216296,85.471732,91.20024519063223,5.728513190632134,80.50334,91.20024519063223,10.696905190632117,270.41116849316296,79.235567,91.20024519063223,11.964678190632219,268.4876859506213,78.792499,91.20024519063223,12.407746190632157,267.8168534153182,595.3161920355923,660.1897134218361,663.7270532665655,278.00811824289616,594.5679701602721,588.1327911168862,588.3055047408818,270.41116849316296,268.4876859506213,267.8168534153182,332708.21580528,1157742.56100896
26.814378,26.814378,46.75899,16.601192181741613,30.157797818258395,7.366586278761218,593.4839635677796,2.4859202884525913,25.308171,25.308171,39.792028,16.601192181741613,23.190835818258392,7.498665990854747,586.9166464281548,2.4624161866277507,24.854508,24.854508,40.092068,16.601192181741613,23.490875818258463,7.492855035373557,587.1987166326971,2.4634324278883035,37.816096,47.569629,16.601192181741613,30.9684368182585,7.351594065234747,594.2505603414155,2.4886428238742755,133.505697,3484.732819,135.856056,138.834885,78.375328,84.60709641384372,6.231768413843644,71.781846,84.60709641384372,12.825250413843696,257.28363598865917,72.355792,84.60709641384372,12.251304413843707,258.1395788129337,70.959826,84.60709641384372,13.647270413843682,256.0596678862655,594.2505603414155,660.3070713812677,662.9644464973401,267.1856999806982,593.4839635677796,586.9166464281548,587.1987166326971,257.28363598865917,258.1395788129337,256.0596678862655,362085.87805696006,1058586.1837026
26.94272,26.94272,47.009257,13.555839596047782,33.45341740395221,6.931196707127556,594.4471287870243,2.4990966564866963,24.466357,24.466357,39.817349,13.555839596047782,26.261509403952278,7.057494741788129,587.6980140650871,2.4749485223297696,23.861809,23.861809,39.863897,13.555839596047782,26.30805740395232,7.056658890144711,587.7415623454575,2.475105449732491,34.971045,47.512424,13.555839596047782,33.95658440395225,6.922568795970457,594.9209134458938,2.5007789617560645,135.137612,3363.873246,138.092907,160.951862,89.735333,94.5769834735652,4.841650473565141,81.733981,94.5769834735652,12.843002473565093,272.2811771731103,75.826671,94.5769834735652,18.750312473565213,263.347554265276,74.117314,94.5769834735652,20.459669473565146,260.7856495823668,594.9209134458938,657.4545204160921,660.8854652625438,284.5939300010222,594.4471287870243,587.6980140650871,587.7415623454575,272.2811771731103,263.347554265276,260.7856495823668,342469.93422419997,1211077.43204312
27.879311,27.879311,46.792251,12.653756330227374,34.13849466977266,6.81146843402004,594.4511608131675,2.50203493426788,25.627882,25.627882,39.773488,12.653756330227374,27.119731669772683,6.932098427364718,587.8738562885424,2.47849544211413,25.307208,25.307208,39.988521,12.653756330227374,27.334764669772643,6.928324062401869,588.074766507957,2.4792193689902375,34.150982,47.488961,12.653756330227374,34.83520466977266,6.799775149181254,595.1062980307572,2.5043617346107694,136.419082,3504.572039,139.879309,125.235644,88.429676,77.9423551377617,-10.487320862238345,82.447606,77.9423551377617,-4.505250862238301,606.3927013348298,80.039074,77.9423551377617,-2.096718862238288,603.6957459977918,80.023155,77.9423551377617,-2.0807998622383366,603.6779010444161,595.1062980307572,666.3388826847684,670.2000117462254,613.0691397513592,594.4511608131675,587.8738562885424,588.074766507957,606.3927013348298,603.6957459977918,603.6779010444161,336815.79665432003,964822.68082544
26.94011,26.94011,47.08172,15.12201622724033,31.95970377275969,7.14864969278708,594.1465764984965,2.492989854022054,25.498185,25.498185,39.657091,15.12201622724033,24.535074772759742,7.284240946598269,587.1631353414239,2.468001104427531,25.043158,25.043158,40.046983,15.12201622724033,24.924966772759763,7.276960562363954,587.5287868277276,2.46931870935075,36.419344,47.575156,15.12201622724033,32.453139772759776,7.139859848707076,594.6122590313407,2.4946431699560145,134.083853,3488.785114,136.5062,112.301702,76.955913,71.14733291312328,-5.808580086876748,73.259265,71.14733291312328,-2.111932086876732,599.9923089413862,73.724012,71.14733291312328,-2.576679086876709,600.5004458343291,72.354964,71.14733291312328,-1.2076310868767792,599.0031214981186,594.6122590313407,666.293249476767,668.9586279699912,604.0300547956655,594.1465764984965,587.1631353414239,587.5287868277276,599.9923089413862,600.5004458343291,599.0031214981186,352455.60823744,875646.25488152
26.661392,26.661392,46.805785,11.872702145971164,34.93308285402891,6.705870862277852,594.641641018246,2.5052563132610515,24.281157,24.281157,39.979636,11.872702145971164,28.10693385402891,6.820865939391065,588.2512963812427,2.4823909384461342,23.684427,23.684427,40.068775,11.872702145971164,28.196072854028852,6.819332866539329,588.334495553029,2.482690638758429,33.449205,47.43014,11.872702145971164,35.55743785402891,6.695589583626478,595.2281057556801,2.507339307879569,134.71565,3491.384487,137.529361,103.121844,88.047292,66.00949383435272,-22.037798165647438,79.616724,66.00949383435272,-13.6072301656474,609.4345017443835,74.388537,66.00949383435272,-8.37904316564734,603.8360326942643,71.336068,66.00949383435272,-5.326574165647412,600.5637529392279,595.2281057556801,668.7515676405129,671.8229808681176,618.4549343535492,594.641641018246,588.2512963812427,588.334495553029,609.4345017443835,603.8360326942643,600.5637529392279,331977.21266579995,812353.33713744
27.639938,27.639938,46.999039,17.144579851961602,29.854459148038405,7.441370972383833,593.5772392035921,2.4845302363547654,25.229203,25.229203,39.714202,17.144579851961602,22.569622148038444,7.5812897919284294,586.7039678852225,2.4599350827176263,25.011576,25.011576,40.044516,17.144579851961602,22.899936148038442,7.574801899909417,587.0147588307659,2.4610549394532932,38.33633,47.543651,17.144579851961602,30.39907114803848,7.431169488527553,594.0927282134523,2.486360586706412,137.044551,3512.53361,140.268647,83.369448,91.460865,53.864534402185186,-37.596330597814855,84.975581,53.864534402185186,-31.111046597814823,620.0681095370936,80.564687,53.864534402185186,-26.70015259781485,615.4975074842873,80.939584,53.864534402185186,-27.075049597814836,615.8856788743835,594.0927282134523,674.9296565813266,678.3976289869586,626.8040035585501,593.5772392035921,586.7039678852225,587.0147588307659,620.0681095370936,615.4975074842873,615.8856788743835,365672.7666308,676165.30729248
27.327004,27.327004,47.004875,11.641790312107013,35.36308468789313,6.671722336178046,594.8806525580438,2.5068601529375263,25.659834,25.659834,39.997576,11.641790312107013,28.35578568789299,6.789019894120332,588.3222006406803,2.483398322516524,25.282854,25.282854,40.055299,11.641790312107013,28.413508687893057,6.788032840641022,588.3760592461946,2.4835923312840706,33.243191,47.556634,11.641790312107013,35.914843687893,6.662696668931302,595.3988440242651,2.5087000647629267,134.475671,3513.092078,137.209087,114.672826,77.359149,72.42987554703669,-4.929273452963332,74.566697,72.42987554703669,-2.1368214529634315,600.7297018709046,75.117145,72.42987554703669,-2.687269452963437,601.3342687014522,74.060208,72.42987554703669,-1.6303324529633527,600.1732046975068,595.3988440242651,666.2621125857189,669.2775127380546,603.7943859409341,594.8806525580438,588.3222006406803,588.3760592461946,600.7297018709046,601.3342687014522,600.1732046975068,330556.79557916,891994.58579176
26.504274,26.504274,46.919118,7.4521622258425495,39.46695577415743,6.1335414503898305,595.7098606884211,2.5236805104703244,24.380829,24.380829,39.615418,7.4521622258425495,32.16325577415755,6.243951849451011,588.9136543990312,2.4993568354697016,23.908593,23.908593,39.991028,7.4521622258425495,32.53886577415744,6.238155875938838,589.2620141668717,2.5006122533158797,29.619276,47.429956,7.4521622258425495,39.97779377415755,6.125995164525634,596.1870022905349,2.5253750239899735,134.282256,3475.297893,136.664502,147.921236,84.796315,88.82263379412441,4.026318794124381,75.145975,88.82263379412441,13.676658794124432,262.3203634858038,72.023825,88.82263379412441,16.798808794124216,257.6512235474139,68.788413,88.82263379412441,20.034220794124224,252.84729989836836,596.1870022905349,659.2783450797874,662.0003962341517,276.9741442997364,595.7098606884211,588.9136543990312,589.2620141668717,262.3203634858038,257.6512235474139,252.84729989836836,305570.77139376005,1121234.39312336
27.50867,27.50867,46.609239,10.710717123072392,35.89852187692774,6.5548329547609026,594.7174672971805,2.50933324190416,25.042425,25.042425,40.184607,10.710717123072392,29.47388987692767,6.659995823482195,588.7126809504316,2.487847641453502,24.675117,24.675117,39.899095,10.710717123072392,29.18837787692762,6.664765772847687,588.4466355995551,2.486889325900522,32.419232,47.400853,10.710717123072392,36.69013587692761,6.542155144878407,595.4598127372723,2.5119704784239576,136.531389,3506.508516,140.179915,144.487127,92.433936,87.2501787989456,-5.183757201054448,85.856115,87.2501787989456,1.3940637989455127,278.608640409935,80.139462,87.2501787989456,7.110716798945452,269.8602320073936,80.615029,87.2501787989456,6.635149798945508,270.58321222185754,595.4598127372723,662.563933600573,666.7183706433052,612.1932746823786,594.7174672971805,588.7126809504316,588.4466355995551,278.608640409935,269.8602320073936,270.58321222185754,324875.79602432,1097557.03575452
27.60115,27.60115,47.010186,23.166447677635652,23.84373832236431,8.369930656784787,592.020076678703,2.4602976797021676,25.910676,25.910676,39.836754,23.166447677635652,16.670306322364354,8.53012404306992,585.1825357657544,2.435833617110177,25.547048,25.547048,39.978523,23.166447677635652,16.812075322364365,8.526881269931359,585.3173463636476,2.436319345570797,44.363855,47.673063,23.166447677635652,24.50661532236443,8.355515356177794,592.6536526626583,2.462547010523449,134.534573,3300.141091,137.259614,91.814619,79.426672,59.25932999126328,-20.167342008736842,75.584583,59.25932999126328,-16.325253008736773,608.1610729062909,76.214014,59.25932999126328,-16.954684008736752,608.8211456764731,75.172928,59.25932999126328,-15.913598008736823,607.72939525414,592.6536526626583,670.6805812421235,673.6254998514003,612.1908921704822,592.020076678703,585.1825357657544,585.3173463636476,608.1610729062909,608.8211456764731,607.72939525414,407231.10489980003,734392.73449644
26.608778,26.608778,46.741962,12.31376061838963,34.42820138161049,6.766265391511928,594.4815875933996,2.503249179577396,24.857766,24.857766,40.089549,12.31376061838963,27.77578838161039,6.879546299177038,588.2498865391785,2.4809524791932174,24.433003,24.433003,39.917164,12.31376061838963,27.603403381610395,6.882544242205999,588.0888873836566,2.4803725033393804,33.844557,47.628965,12.31376061838963,35.31520438161043,6.7515060787801335,595.3153102764547,2.50620998624333,132.934934,3261.693085,135.339647,138.430219,84.50856,84.41515161694757,-0.09340838305257648,75.373113,84.41515161694757,9.0420386169474,262.65786168995436,72.207088,84.41515161694757,12.208063616947527,257.91741565050603,68.96233,84.41515161694757,15.452821616947507,253.09438208277192,595.3153102764547,659.7465241651604,662.4637868941542,604.8333730614687,594.4815875933996,588.2498865391785,588.0888873836566,262.65786168995436,257.91741565050603,253.09438208277192,334703.06982132,1055796.10875244
27.561168,27.561168,47.038088,29.428577150111913,17.60951084988817,9.44154728787584,590.2350762014937,2.4352360646962583,25.040435,25.040435,40.014777,29.428577150111913,10.586199849888112,9.625449861276246,583.4585069599028,2.410995095884457,24.649501,24.649501,39.891936,29.428577150111913,10.46335884988813,9.628751380569081,583.340202632397,2.4105688792403566,51.16068,47.558632,29.428577150111913,18.130054849888165,9.42828411935798,590.7383857090281,2.4370230739871643,135.224333,3478.076606,138.999265,144.111441,92.460512,87.0766526583549,-5.383859341645018,85.768343,87.0766526583549,1.3083096583548808,278.4737267038159,79.459737,87.0766526583549,7.61691565835481,268.82839868532625,79.708778,87.0766526583549,7.367874658354765,269.2062779573282,590.7383857090281,661.1548550296231,665.450406926183,612.3326462861669,590.2350762014937,583.4585069599028,583.340202632397,278.4737267038159,268.82839868532625,269.2062779573282,454093.58203680004,1094966.77094916
27.603128,27.603128,47.132126,19.182955017530823,27.94917098246922,7.74256454702627,593.1909008652708,2.476750096390098,25.522258,25.522258,40.194669,19.182955017530823,21.01171398246921,7.882491765256357,586.622308825452,2.453259542491922,25.315456,25.315456,39.975936,19.182955017530823,20.79298098246925,7.887008300517649,586.4157675622481,2.4525156298697697,40.322367,47.589751,19.182955017530823,28.40679598246917,7.7335539355456735,593.6254478223458,2.4782927725757617,134.628896,3484.228834,137.703757,111.74163,79.519861,70.84182646855183,-8.678034531448237,76.374595,70.84182646855183,-5.532768531448357,603.555455512395,76.440546,70.84182646855183,-5.598719531448182,603.6273492102719,75.402319,70.84182646855183,-4.560492531448199,602.4952718830417,593.6254478223458,667.0013362468668,670.3845989494815,606.9815349934332,593.1909008652708,586.622308825452,586.4157675622481,603.555455512395,603.6273492102719,602.4952718830417,379366.01509692,871784.6928588001
26.575777,26.575777,46.9211,-0.8493671479656228,47.770467147965675,5.172148883875096,597.3315100938715,2.5579774687824397,24.568617,24.568617,39.969612,-0.8493671479656228,40.81897914796569,5.257749210737044,590.9246343509619,2.5350553664929114,24.081121,24.081121,39.909201,-0.8493671479656228,40.75856814796566,5.258507808190385,590.8691624390716,2.534855511485856,23.052878,47.522698,-0.8493671479656228,48.37206514796567,5.164894604743607,597.8882193066336,2.5599543728089893,134.038051,3484.067653,136.327034,125.269293,83.301947,77.95942011116298,-5.342526888837005,72.92459,77.95942011116298,5.034830111162887,258.98071506689155,71.434131,77.95942011116298,6.525289111162863,256.7551113912893,69.328886,77.95942011116298,8.63053411116299,253.62429854113157,597.8882193066336,663.6785924208139,666.2295826996765,607.3383745407581,597.3315100938715,590.9246343509619,590.8691624390716,258.98071506689155,256.7551113912893,253.62429854113157,260297.03311927998,965054.68260468
27.394917,27.394917,47.576732,16.224408574078392,31.352323425921657,7.297050091176312,594.3489383970306,2.490189406950243,24.586481,24.586481,39.582131,16.224408574078392,23.35772242592168,7.446912641786038,586.8154105461886,2.463243490525954,24.173071,24.173071,39.862214,16.224408574078392,23.63780542592166,7.441531590319706,587.0785132859155,2.4641918132372407,37.457622,47.726475,16.224408574078392,31.50206642592169,7.294314670040331,594.4905255423507,2.4906917645491795,136.239337,3498.197339,139.662302,208.635932,92.361288,113.2894766971821,20.928188697181987,85.333846,113.2894766971821,27.95563069718195,277.754685667444,79.077079,113.2894766971821,34.21239769718213,268.2524672356199,79.167298,113.2894766971821,34.12217869718205,268.38847926414616,594.4905255423507,647.5770559553353,651.8430320863852,288.6062113387836,594.3489383970306,586.8154105461886,587.0785132859155,277.754685667444,268.2524672356199,268.38847926414616,359614.28586072003,1539847.65051632
27.343226,27.343226,47.272649,13.795136159918787,33.477512840081204,6.959696988380689,594.6394668864214,2.4990067044809767,25.59859,25.59859,40.034163,13.795136159918787,26.239026840081202,7.087378415839141,587.8428559332484,2.4747002276225194,25.352777,25.352777,39.83731,13.795136159918787,26.042173840081283,7.090932310188919,587.6586072012252,2.4740364087431304,35.19031,47.625709,13.795136159918787,33.830572840081274,6.953614275334341,594.9720771869083,2.5001872919619723,135.748261,3505.337096,138.647212,124.5153,81.356262,77.57631151613839,-3.779950483861626,77.429063,77.57631151613839,0.1472485161383247,265.754179338502,77.48378,77.57631151613839,0.09253151613834235,265.836911856851,76.702434,77.57631151613839,0.8738775161383956,264.6565476297007,594.9720771869083,665.7341100473069,668.9652354756491,605.3808696109935,594.6394668864214,587.8428559332484,587.6586072012252,265.754179338502,265.836911856851,264.6565476297007,343981.7137756,959856.0818279999
26.721196,26.721196,47.014368,14.647809326611139,32.36655867338891,7.083005292643121,594.1957731679514,2.4946853321831917,24.746033,24.746033,39.509182,14.647809326611139,24.861372673388907,7.21855481146289,587.1422213461302,2.4694403009150583,24.338604,24.338604,39.786309,14.647809326611139,25.138499673388946,7.213434449786313,587.4018829527241,2.4703763599739923,35.977524,47.499162,14.647809326611139,32.85135267338895,7.074465877980059,594.652959983225,2.496308715202373,134.078612,3469.697316,136.263719,137.643875,81.762595,84.04110109984396,2.278506099843855,70.958626,84.04110109984396,13.082475099843862,256.05686901460894,71.350211,84.04110109984396,12.690890099843887,256.63969612440536,70.027037,84.04110109984396,14.014064099843882,254.6723682994173,594.652959983225,661.2015981178612,663.6691433307742,272.33445169874443,594.1957731679514,587.1422213461302,587.4018829527241,256.05686901460894,256.63969612440536,254.6723682994173,349409.36537424003,1050374.455595
27.089052,27.089052,46.697158,14.139109898752235,32.55804810124778,7.017424519018675,594.0168817895093,2.4956856512851338,24.37238,24.37238,39.933275,14.139109898752235,25.79416510124787,7.138008267925009,587.6645590624553,2.472952818292617,23.986064,23.986064,39.699263,14.139109898752235,25.560153101247806,7.142272731912285,587.4454371526186,2.472163168073158,35.506763,47.247048,14.139109898752235,33.10793810124786,7.007842254626888,594.5349525403678,2.4975262551286104,135.950073,3281.241726,139.005512,192.630016,91.609767,107.36613873309153,15.756371733091509,84.295304,107.36613873309153,23.070834733091395,276.17534241074276,78.036106,107.36613873309153,29.330032733091514,266.6803359061962,78.034394,107.36613873309153,29.331744733091558,266.67775817706513,594.5349525403678,651.1663785091773,654.8746180622608,287.4614356490362,594.0168817895093,587.6645590624553,587.4454371526186,276.17534241074276,266.6803359061962,266.67775817706513,346163.58126188,1429490.70111616
27.819265,27.819265,46.73192,9.975905264067478,36.756014735932595,6.456899325936481,594.9943626215788,2.5127390047352463,25.705452,25.705452,39.90769,9.975905264067478,29.931784735932524,6.566647730894484,588.6229027117558,2.4899379022217527,25.522966,25.522966,39.930112,9.975905264067478,29.954206735932598,6.566279635869398,588.643771990513,2.4900130934473608,31.776519,47.532406,9.975905264067478,37.55650073593252,6.444317747182774,595.7443979408141,2.51540289178828,134.597095,3290.799242,137.643382,113.343039,83.131582,71.71273900614531,-11.418842993854742,78.418403,71.71273900614531,-6.705663993854705,605.3319816669618,77.900882,71.71273900614531,-6.188142993854717,604.7664077906477,77.352233,71.71273900614531,-5.63949399385474,604.1666440943533,595.7443979408141,666.6552138638466,670.0120212607304,610.4764745465482,594.9943626215788,588.6229027117558,588.643771990513,605.3319816669618,604.7664077906477,604.1666440943533,320444.44414043997,882826.0235756399
27.045096,27.045096,47.006193,12.904351257977773,34.10184174202235,6.841956468720797,594.5948197740597,2.501731541787104,25.312627,25.312627,39.801708,12.904351257977773,26.897356742022318,6.966456913086968,587.8403239757287,2.4775637063657725,24.833701,24.833701,40.015176,12.904351257977773,27.11082474202227,6.962687172369596,588.0398511121315,2.4782826101824145,34.377763,47.600773,12.904351257977773,34.69642174202232,6.831925591575289,595.1541960760876,2.503717597152517,132.430487,3262.812292,134.697892,133.779085,79.856104,82.18184816453729,2.325744164537207,70.835152,82.18184816453729,11.34669616453731,255.86989563790576,71.488205,82.18184816453729,10.69364316453732,256.84217956805486,70.413407,82.18184816453729,11.768441164537194,255.24274936792847,595.1541960760876,660.1453902548654,662.6938749815819,269.4321264199611,594.5948197740597,587.8403239757287,588.0398511121315,255.86989563790576,256.84217956805486,255.24274936792847,338379.39722188003,1023727.6560946
27.184299,27.184299,46.968504,17.898052608653973,29.070451391346047,7.553036382811472,593.3608821502189,2.4813837840940254,24.597201,24.597201,40.069142,17.898052608653973,22.171089391346072,7.687923162282767,586.8426865309146,2.4580667665977924,24.209513,24.209513,40.034258,17.898052608653973,22.13620539134605,7.688620663167532,586.8098190992702,2.457948377948721,39.064083,47.651755,17.898052608653973,29.75370239134612,7.540000446388898,594.0083577321881,2.483682604269273,134.054288,3266.621677,137.128395,207.570428,90.406849,112.90500057904345,22.498151579043327,82.948872,112.90500057904345,29.956128579043387,274.11594825592715,76.812967,112.90500057904345,36.09203357904337,264.84792049114236,76.207118,112.90500057904345,36.69788257904347,263.93995961895104,594.0083577321881,645.1182369238874,648.9542463793449,285.569646331211,593.3608821502189,586.8426865309146,586.8098190992702,274.11594825592715,264.84792049114236,263.93995961895104,370690.44890508003,1532501.25615728
27.736574,27.736574,46.936794,12.749816205834964,34.1869777941652,6.822089346887398,594.5650344006866,2.502127476678179,25.490644,25.490644,40.200529,12.749816205834964,27.450712794165042,6.937933780432847,588.2500105062913,2.479539511382455,25.206873,25.206873,40.048743,12.749816205834964,27.298926794165048,6.940600306340584,588.1081435986139,2.4790285806590155,34.23782,47.538688,12.749816205834964,34.788871794165026,6.811969512910459,595.1311377590546,2.5041376770110007,135.454361,3511.70953,138.88435,105.919762,86.937021,67.6057075920888,-19.331313407911182,81.253032,67.6057075920888,-13.647324407911345,610.4423091303694,79.570174,67.6057075920888,-11.964466407911221,608.6318984598875,79.648532,67.6057075920888,-12.042824407911302,608.7162099349279,595.1311377590546,669.0257347426196,672.7818971687451,616.5538070225641,594.5650344006866,588.2500105062913,588.1081435986139,610.4423091303694,608.6318984598875,608.7162099349279,337414.5238232,831644.3102471201
26.866764,26.866764,47.061966,15.313803564027648,31.74816243597245,7.176186567712352,594.0820913457213,2.492146992092026,25.035218,25.035218,39.819695,15.313803564027648,24.505891435972423,7.309018434917161,587.2677972172065,2.467766972494898,24.623343,24.623343,40.023499,15.313803564027648,24.709695435972492,7.305196223627932,587.4589986200651,2.468455860238519,36.598852,47.552345,15.313803564027648,32.23854143597248,7.167408653580316,594.5450084566339,2.4937905589213423,133.841369,3464.288485,136.050911,129.313971,78.575808,79.98911651462694,1.4133085146269082,72.024032,79.98911651462694,7.965084514626971,257.6378523434591,72.574142,79.98911651462694,7.414974514626897,258.4592669284549,71.340346,79.98911651462694,8.64877051462687,256.6184208917133,594.5450084566339,662.6424554532712,665.1150702946777,267.4898732645004,594.0820913457213,587.2677972172065,587.4589986200651,257.6378523434591,258.4592669284549,256.6184208917133,353693.27281552,992941.76669196
26.678405,26.678405,47.275788,11.892961906075755,35.38282609392432,6.7008393972522855,595.0785207478652,2.506742092360369,24.026918,24.026918,39.7483,11.892961906075755,27.855338093924352,6.8276237772222395,588.0306364770397,2.481529901466617,23.513486,23.513486,39.82788,11.892961906075755,27.93491809392425,6.826252395364691,588.1049005879347,2.4817975423406917,33.467312,47.576976,11.892961906075755,35.684014093924326,6.695886459686706,595.361518629459,2.507746627618207,135.233897,3480.773602,138.031455,159.241758,89.232321,93.83999784127245,4.607676841272348,81.327498,93.83999784127245,12.512499841272358,271.6628673469277,75.681189,93.83999784127245,18.15880884127248,263.1284251000983,74.097164,93.83999784127245,19.742833841272443,260.7545027073361,595.361518629459,657.9394656562991,661.1803049896545,283.81470607814214,595.0785207478652,588.0306364770397,588.1049005879347,271.6628673469277,263.1284251000983,260.7545027073361,332102.05608511996,1199286.67538808
27.33368,27.33368,47.007653,13.056024707148435,33.95162829285165,6.86263181275172,594.5612875378318,2.501120397145233,25.030147,25.030147,40.183529,13.056024707148435,27.127504292851654,6.9808608408704895,588.1609365219123,2.4782284477682373,24.818318,24.818318,39.769089,13.056024707148435,26.71306429285164,6.988204260142176,587.7734519385574,2.4768325157649467,34.515407,47.404721,13.056024707148435,34.34869629285166,6.855904091442783,594.9348912201931,2.5024471247843323,136.692398,3512.265727,140.181059,61.285578,89.742244,37.91811923748897,-51.8241247625111,83.441942,37.91811923748897,-45.523822762511074,623.6339096934673,80.361561,37.91811923748897,-42.44344176251102,620.5387685125197,80.688276,37.91811923748897,-42.770156762511135,620.8667116730054,594.9348912201931,678.4596029168122,682.149431458643,629.9873087442277,594.5612875378318,588.1609365219123,587.7734519385574,623.6339096934673,620.5387685125197,620.8667116730054,339328.41956732003,523902.32377128006
26.966722,26.966722,46.835242,11.250078622568434,35.58516337743165,6.622393189878026,594.8092862156967,2.507889008787548,25.060456,25.060456,39.865717,11.250078622568434,28.61563837743164,6.738040677483913,588.2906298620771,2.484562555303832,24.681651,24.681651,39.741129,11.250078622568434,28.491050377431634,6.740153364202677,588.1744712231085,2.4841439433394625,32.895233,47.320263,11.250078622568434,36.0701843774317,6.6145255139913886,595.2644760673878,2.5095058719351284,134.336568,3488.764682,136.626216,87.484445,76.283538,56.53426849318585,-19.749269506814095,72.87933,56.53426849318585,-16.34506150681417,606.4750917206246,73.824691,56.53426849318585,-17.290422506814174,607.4586717014671,72.475419,56.53426849318585,-15.941150506814244,606.054889865846,595.2644760673878,671.2687049091269,673.7332867105987,610.017623083431,594.8092862156967,588.2906298620771,588.1744712231085,606.4750917206246,607.4586717014671,606.054889865846,328157.70867907995,704537.2240082
26.396893,26.396893,46.969363,10.764691754643934,36.2046712453562,6.556149502832019,595.0431537425225,2.510313308219917,24.38114,24.38114,40.006678,10.764691754643934,29.24198624535611,6.670210766202585,588.5344385017356,2.4870287969675484,23.928174,23.928174,39.712361,10.764691754643934,28.947669245356188,6.6751399754179594,588.2602117746469,2.4860406509272255,32.466704,47.451237,10.764691754643934,36.686545245356115,6.548431469715589,595.4951557704477,2.511918428171179,133.476937,3262.834993,136.312073,150.165929,86.770979,89.83737306494154,3.0663940649415737,78.447565,89.83737306494154,11.38980806494152,267.29500517558085,73.643523,89.83737306494154,16.19385006494151,260.0706255565632,70.737,89.83737306494154,19.1003730649414,255.73846610383924,595.4951557704477,657.8776638178157,661.1257445595867,280.01418659561637,595.0431537425225,588.5344385017356,588.2602117746469,267.29500517558085,260.0706255565632,255.73846610383924,325203.10407104,1136711.01263204
27.623048,27.623048,46.910094,-6.596670216712241,53.50676421671229,4.583044609224563,598.313552515039,2.5820580571619436,25.146217,25.146217,39.890274,-6.596670216712241,46.48694421671229,4.658114882048686,591.881589560679,2.5590441409986613,24.82823,24.82823,39.930908,-6.596670216712241,46.527578216712286,4.657672111249194,591.918675640901,2.559177762972009,18.958731,47.60891,-6.596670216712241,54.20558021671229,4.5757242316619955,598.9566410925563,2.5843415295433005,135.394345,3291.173824,138.724144,138.297805,91.621434,84.35226316884963,-7.269170831150302,85.063329,84.35226316884963,-0.7110658311504949,605.5121923983244,80.261295,84.35226316884963,4.090968168849622,270.046939745537,80.67169,84.35226316884963,3.68057316884956,270.6713183630845,598.9566410925563,662.5528502114955,666.3175894890416,613.0304732201126,598.313552515039,591.881589560679,591.918675640901,605.5121923983244,270.046939745537,270.6713183630845,232068.87214956002,1054883.1460018
27.360114,27.360114,47.114369,15.783013543161633,31.331355456838423,7.24211781780825,594.0187839411483,2.490423440226297,25.533831,25.533831,40.099011,15.783013543161633,24.315997456838442,7.37215958298783,587.4123812187682,2.4667950125537415,25.25726,25.25726,39.975884,15.783013543161633,24.19287045683843,7.37449431713973,587.2967714877938,2.4663785738606094,37.040016,47.712274,15.783013543161633,31.929260456838325,7.231297798636713,594.5836425219325,2.492428525916609,133.5003,3299.271606,136.063459,103.934794,78.122571,66.47612848805801,-11.646442511942018,74.805504,66.47612848805801,-8.329375511942066,604.0568815255244,75.350998,66.47612848805801,-8.874869511941961,604.6422189461405,74.275929,66.47612848805801,-7.7998005119420215,603.4885334568814,594.5836425219325,667.2709467948735,670.0684479435572,607.6149255618229,594.0187839411483,587.4123812187682,587.2967714877938,604.0568815255244,604.6422189461405,603.4885334568814,356734.99271615996,817958.43227944
